Ticker,Day 1 - High,Day 1 - Low,Day 2 - High,Day 2 - Low,Day 3 - High,Day 3 - Low,Day 4 - High,Day 4 - Low,Day 5 - High,Day 5 - Low,Day 6 - High,Day 6 - Low,Day 7 - High,Day 7 - Low,Day 8 - High,Day 8 - Low,Day 9 - High,Day 9 - Low,Day 10 - High,Day 10 - Low,Day 11 - High,Day 11 - Low,Day 12 - High,Day 12 - Low,Day 13 - High,Day 13 - Low,Day 14 - High,Day 14 - Low,Day 15 - High,Day 15 - Low,Day 16 - High,Day 16 - Low,Day 17 - High,Day 17 - Low,Day 18 - High,Day 18 - Low,Day 19 - High,Day 19 - Low,Day 20 - High,Day 20 - Low,Day 21 - High,Day 21 - Low,Day 22 - High,Day 22 - Low,Day 23 - High,Day 23 - Low,Day 24 - High,Day 24 - Low,Day 25 - High,Day 25 - Low,Day 26 - High,Day 26 - Low,Day 27 - High,Day 27 - Low,Day 28 - High,Day 28 - Low,Day 29 - High,Day 29 - Low,Day 30 - High,Day 30 - Low,Day 31 - High,Day 31 - Low,Day 32 - High,Day 32 - Low,Day 33 - High,Day 33 - Low,Day 34 - High,Day 34 - Low,Day 35 - High,Day 35 - Low,Day 36 - High,Day 36 - Low,Day 37 - High,Day 37 - Low,Day 38 - High,Day 38 - Low,Day 39 - High,Day 39 - Low,Day 40 - High,Day 40 - Low,Day 41 - High,Day 41 - Low,Day 42 - High,Day 42 - Low,Day 43 - High,Day 43 - Low,Day 44 - High,Day 44 - Low,Day 45 - High,Day 45 - Low,Day 46 - High,Day 46 - Low,Day 47 - High,Day 47 - Low,Day 48 - High,Day 48 - Low,Day 49 - High,Day 49 - Low,Day 50 - High,Day 50 - Low,Day 51 - High,Day 51 - Low,Day 52 - High,Day 52 - Low,Day 53 - High,Day 53 - Low,Day 54 - High,Day 54 - Low,Day 55 - High,Day 55 - Low,Day 56 - High,Day 56 - Low,Day 57 - High,Day 57 - Low,Day 58 - High,Day 58 - Low,Day 59 - High,Day 59 - Low,Day 60 - High,Day 60 - Low,Day 61 - High,Day 61 - Low,Day 62 - High,Day 62 - Low,Day 63 - High,Day 63 - Low,Percent Growth
AES,23.43000030517578,22.780000686645508,23.110000610351562,22.290000915527344,22.889999389648438,22.389999389648438,23.260000228881836,22.709999084472656,23.010000228881836,22.219999313354492,22.450000762939453,21.729999542236328,22.229999542236328,21.530000686645508,22.6200008392334,22.260000228881836,23.1200008392334,22.6200008392334,23.479999542236328,23.0,23.959999084472656,23.549999237060547,24.139999389648438,23.709999084472656,24.209999084472656,23.68000030517578,23.940000534057617,23.59000015258789,24.239999771118164,23.780000686645508,24.399999618530273,24.040000915527344,24.979999542236328,24.209999084472656,25.450000762939453,24.8700008392334,25.739999771118164,25.1299991607666,25.610000610351562,24.8700008392334,25.5,24.729999542236328,24.600000381469727,23.850000381469727,24.559999465942383,24.170000076293945,24.540000915527344,24.200000762939453,24.329999923706055,23.690000534057617,24.270000457763672,23.8700008392334,24.200000762939453,23.770000457763672,24.079999923706055,23.799999237060547,23.770000457763672,23.020000457763672,23.690000534057617,23.280000686645508,23.809999465942383,23.309999465942383,23.760000228881836,23.139999389648438,23.15999984741211,22.31999969482422,22.93000030517578,22.389999389648438,22.520000457763672,21.969999313354492,22.780000686645508,22.1299991607666,23.06999969482422,21.389999389648438,22.309999465942383,21.239999771118164,22.860000610351562,22.3799991607666,22.559999465942383,21.950000762939453,22.40999984741211,22.040000915527344,22.329999923706055,21.93000030517578,22.030000686645508,20.760000228881836,21.209999084472656,20.739999771118164,20.8799991607666,20.459999084472656,21.139999389648438,20.770000457763672,21.170000076293945,20.829999923706055,21.149999618530273,20.649999618530273,20.700000762939453,20.15999984741211,20.260000228881836,19.75,19.950000762939453,19.520000457763672,20.34000015258789,19.889999389648438,19.950000762939453,19.520000457763672,20.110000610351562,19.690000534057617,20.350000381469727,20.0,20.469999313354492,19.979999542236328,20.43000030517578,20.020000457763672,20.700000762939453,20.040000915527344,20.719999313354492,20.079999923706055,20.530000686645508,19.84000015258789,20.40999984741211,19.899999618530273,20.860000610351562,20.209999084472656,21.079999923706055,20.6200008392334,-10.795699909169187
AFL,62.849998474121094,60.31999969482422,62.220001220703125,60.689998626708984,63.790000915527344,61.16999816894531,65.16000366210938,64.47000122070312,64.97000122070312,63.119998931884766,63.52000045776367,62.16999816894531,63.0,61.29999923706055,64.0999984741211,62.93000030517578,63.630001068115234,62.95000076293945,64.4800033569336,63.720001220703125,64.79000091552734,63.90999984741211,64.66999816894531,64.0,65.18000030517578,64.08000183105469,65.0999984741211,63.459999084472656,64.73999786376953,63.08000183105469,64.80000305175781,64.12000274658203,64.9800033569336,64.05999755859375,65.98999786376953,64.87999725341797,66.51000213623047,65.52999877929688,66.45999908447266,65.61000061035156,66.9000015258789,65.81999969482422,66.58999633789062,65.30999755859375,67.1500015258789,66.38999938964844,67.30000305175781,66.66000366210938,67.08000183105469,66.19000244140625,66.48999786376953,65.04000091552734,66.33999633789062,65.80000305175781,66.19000244140625,65.27999877929688,65.93000030517578,64.88999938964844,69.56999969482422,64.94000244140625,70.37000274658203,68.52999877929688,70.69000244140625,69.22000122070312,69.62000274658203,68.12000274658203,69.16000366210938,67.33000183105469,66.9000015258789,65.16999816894531,68.2699966430664,67.01000213623047,68.27999877929688,67.56999969482422,67.88999938964844,67.04000091552734,67.79000091552734,66.13999938964844,66.7699966430664,65.80999755859375,67.08999633789062,65.58999633789062,66.4000015258789,65.80000305175781,65.79000091552734,65.01000213623047,66.69000244140625,65.41999816894531,67.05999755859375,65.91999816894531,67.58000183105469,66.61000061035156,67.20999908447266,66.22000122070312,66.93000030517578,66.0199966430664,65.76000213623047,64.48999786376953,65.08000183105469,64.33999633789062,65.19000244140625,64.47000122070312,65.30000305175781,64.16999816894531,65.16000366210938,64.0999984741211,64.91000366210938,64.30000305175781,66.80000305175781,65.30999755859375,67.5999984741211,66.86000061035156,67.79000091552734,67.08999633789062,68.62000274658203,67.44000244140625,68.37999725341797,67.51000213623047,69.08000183105469,68.04000091552734,69.0999984741211,68.13999938964844,69.86000061035156,68.12999725341797,70.22000122070312,68.56999969482422,10.051220614604638
A,137.0500030517578,132.3699951171875,136.9199981689453,132.72999572753906,135.3800048828125,132.72999572753906,137.4199981689453,135.22000122070312,137.5399932861328,133.60000610351562,135.07000732421875,129.3699951171875,131.97999572753906,128.22000122070312,134.6199951171875,132.72999572753906,133.30999755859375,132.00999450683594,134.24000549316406,132.6300048828125,135.5399932861328,133.32000732421875,138.72999572753906,134.86000061035156,138.08999633789062,136.00999450683594,139.11000061035156,137.52999877929688,139.27000427246094,136.6699981689453,138.1300048828125,136.58999633789062,138.0800018310547,135.86000061035156,139.92999267578125,138.14999389648438,141.35000610351562,137.82000732421875,141.47999572753906,138.99000549316406,141.19000244140625,138.92999267578125,140.2100067138672,138.88999938964844,140.99000549316406,138.2100067138672,139.6199951171875,137.67999267578125,137.0500030517578,134.8699951171875,138.55999755859375,136.2100067138672,139.52000427246094,138.08999633789062,136.77999877929688,129.72000122070312,133.83999633789062,128.11000061035156,133.86000061035156,131.3300018310547,136.92999267578125,133.4499969482422,137.13999938964844,135.75999450683594,137.16000366210938,134.25999450683594,136.5399932861328,134.6300048828125,136.0399932861328,133.75999450683594,135.41000366210938,131.91000366210938,134.2100067138672,131.75,128.5,125.36000061035156,128.89999389648438,126.16000366210938,127.69999694824219,125.47000122070312,128.67999267578125,126.52999877929688,128.19000244140625,126.75,127.4000015258789,125.79000091552734,127.79000091552734,125.77999877929688,129.3300018310547,126.48999786376953,130.47000122070312,128.6199951171875,129.75,128.2899932861328,130.5399932861328,127.91000366210938,121.08999633789062,113.27999877929688,121.41000366210938,117.63999938964844,120.72000122070312,118.37999725341797,121.30999755859375,117.66999816894531,117.1500015258789,114.80000305175781,117.63999938964844,115.0,118.41000366210938,116.0199966430664,119.76000213623047,117.08999633789062,119.22000122070312,116.63999938964844,117.37000274658203,115.13999938964844,116.9000015258789,114.66000366210938,116.0,114.16000366210938,118.6500015258789,115.81999969482422,121.16000366210938,118.68000030517578,120.97000122070312,118.9000015258789,-12.732060273217291
APD,281.2099914550781,275.010009765625,280.2900085449219,273.8399963378906,280.4599914550781,275.69000244140625,283.2099914550781,275.3999938964844,280.8699951171875,275.1400146484375,276.4100036621094,265.8999938964844,268.5899963378906,263.8900146484375,274.1099853515625,268.3500061035156,274.8500061035156,269.6099853515625,277.260009765625,275.0,280.3800048828125,277.07000732421875,287.54998779296875,278.1400146484375,289.32000732421875,285.5199890136719,288.9100036621094,283.989990234375,286.8900146484375,281.8500061035156,283.6499938964844,280.6199951171875,283.44000244140625,279.4800109863281,287.5299987792969,283.239990234375,288.989990234375,286.2200012207031,290.1300048828125,285.0899963378906,289.3299865722656,284.95001220703125,287.8999938964844,283.9599914550781,288.010009765625,286.4700012207031,290.57000732421875,286.1199951171875,293.42999267578125,288.32000732421875,293.510009765625,289.67999267578125,293.3500061035156,290.6099853515625,292.3999938964844,289.1000061035156,289.7699890136719,283.5400085449219,292.25,286.8500061035156,295.17999267578125,290.20001220703125,297.5,294.8999938964844,294.7699890136719,288.92999267578125,297.7300109863281,292.2300109863281,295.20001220703125,290.19000244140625,297.8999938964844,291.9200134277344,299.8800048828125,294.3299865722656,297.0,278.739990234375,285.5199890136719,278.6199951171875,278.6199951171875,274.3699951171875,279.1600036621094,275.1099853515625,279.8399963378906,276.3900146484375,279.3800048828125,273.1499938964844,277.45001220703125,275.07000732421875,276.1400146484375,270.7300109863281,280.3800048828125,276.19000244140625,281.3399963378906,274.6700134277344,274.010009765625,270.9200134277344,271.32000732421875,269.010009765625,273.1700134277344,270.8500061035156,274.8900146484375,272.1000061035156,276.3800048828125,271.6300048828125,273.8900146484375,269.07000732421875,274.3800048828125,267.2799987792969,281.8399963378906,275.69000244140625,283.5,279.7300109863281,281.54998779296875,276.5899963378906,282.79998779296875,274.4700012207031,283.9100036621094,276.3500061035156,282.5400085449219,277.8500061035156,279.6400146484375,276.80999755859375,285.5899963378906,277.69000244140625,291.4599914550781,287.2799987792969,3.2862516152272954
AKAM,72.66999816894531,71.36000061035156,73.93000030517578,72.4800033569336,75.23999786376953,72.86000061035156,75.9800033569336,74.72000122070312,76.25,74.08000183105469,76.01000213623047,74.5,76.1500015258789,74.06999969482422,76.94000244140625,76.0199966430664,76.69000244140625,75.87999725341797,77.20999908447266,76.33000183105469,77.05999755859375,76.27999877929688,78.4000015258789,76.76000213623047,78.5,77.5199966430664,77.98999786376953,77.12999725341797,77.75,76.87999725341797,78.98999786376953,77.08000183105469,78.62999725341797,77.51000213623047,81.23999786376953,79.19000244140625,81.72000122070312,80.62999725341797,83.33999633789062,81.27999877929688,83.0,82.02999877929688,83.13999938964844,82.47000122070312,83.3499984741211,82.4000015258789,83.27999877929688,82.05000305175781,82.0,80.54000091552734,81.31999969482422,80.7300033569336,81.13999938964844,80.31999969482422,80.63999938964844,79.45999908447266,80.08999633789062,78.26000213623047,81.91000366210938,79.48999786376953,82.02999877929688,81.11000061035156,81.94000244140625,80.36000061035156,80.08000183105469,78.8499984741211,79.6500015258789,78.3499984741211,78.76000213623047,76.8499984741211,78.81999969482422,77.25,79.58999633789062,78.3499984741211,79.3499984741211,78.4800033569336,86.5,83.12000274658203,86.05000305175781,84.91000366210938,86.22000122070312,84.19000244140625,86.19000244140625,85.1500015258789,87.08999633789062,85.3499984741211,87.36000061035156,86.41999816894531,87.91000366210938,86.26000213623047,88.33000183105469,87.25,88.31999969482422,87.22000122070312,88.2699966430664,87.01000213623047,87.95999908447266,86.30999755859375,89.36000061035156,87.83999633789062,90.66999816894531,89.06999969482422,92.72000122070312,91.05999755859375,92.9000015258789,91.52999877929688,92.0999984741211,91.29000091552734,93.69000244140625,92.0,94.19000244140625,92.51000213623047,93.81999969482422,92.93000030517578,93.87999725341797,92.76000213623047,93.80000305175781,92.48999786376953,93.23999786376953,91.87999725341797,92.58999633789062,91.61000061035156,92.95999908447266,91.56999969482422,92.27999877929688,91.05999755859375,26.83027631599432
ALK,40.689998626708984,39.70000076293945,40.31999969482422,39.04999923706055,39.900001525878906,39.06999969482422,40.66999816894531,39.90999984741211,40.95000076293945,39.349998474121094,40.029998779296875,38.150001525878906,38.220001220703125,37.20000076293945,39.20000076293945,38.220001220703125,39.86000061035156,39.040000915527344,40.880001068115234,40.119998931884766,41.47999954223633,40.7400016784668,41.970001220703125,41.38999938964844,42.47999954223633,41.470001220703125,42.5,41.4900016784668,41.970001220703125,41.25,42.7400016784668,41.849998474121094,42.63999938964844,41.75,43.5099983215332,42.470001220703125,43.13999938964844,41.529998779296875,42.630001068115234,41.279998779296875,42.599998474121094,41.45000076293945,42.68000030517578,41.91999816894531,42.849998474121094,42.18000030517578,43.810001373291016,42.040000915527344,44.38999938964844,42.97999954223633,44.63999938964844,43.689998626708984,44.869998931884766,43.380001068115234,43.84000015258789,42.459999084472656,42.83000183105469,42.11000061035156,43.22999954223633,42.040000915527344,44.06999969482422,43.02000045776367,44.220001220703125,43.13999938964844,43.41999816894531,42.130001068115234,44.400001525878906,43.11000061035156,43.29999923706055,41.689998626708984,43.38999938964844,42.400001525878906,43.66999816894531,42.93000030517578,44.20000076293945,43.06999969482422,44.65999984741211,42.470001220703125,43.25,42.68000030517578,43.2599983215332,42.27000045776367,43.38999938964844,42.630001068115234,43.310001373291016,42.56999969482422,45.33000183105469,43.099998474121094,45.5099983215332,44.720001220703125,45.29999923706055,44.13999938964844,45.119998931884766,44.2599983215332,45.810001373291016,44.75,44.529998779296875,43.349998474121094,45.13999938964844,44.0,45.7599983215332,45.02000045776367,45.9900016784668,45.08000183105469,45.75,44.43000030517578,45.29999923706055,44.36000061035156,46.4900016784668,45.209999084472656,46.33000183105469,45.5099983215332,47.540000915527344,45.79999923706055,48.40999984741211,47.4900016784668,48.869998931884766,48.04999923706055,49.279998779296875,48.650001525878906,50.0,49.029998779296875,50.81999969482422,49.75,51.02000045776367,50.02000045776367,24.604741099565768
ALB,215.4600067138672,207.27000427246094,213.19000244140625,206.63999938964844,215.39999389648438,204.66000366210938,223.91000366210938,216.77000427246094,225.83999633789062,216.07000732421875,224.55999755859375,213.07000732421875,217.94000244140625,208.6699981689453,221.9600067138672,216.60000610351562,224.7100067138672,216.47000122070312,224.7100067138672,218.55999755859375,229.32000732421875,222.42999267578125,224.57000732421875,219.22000122070312,223.2899932861328,217.30999755859375,216.94000244140625,207.1999969482422,201.1199951171875,193.25999450683594,195.99000549316406,193.02000427246094,199.89999389648438,193.58999633789062,202.35000610351562,197.0500030517578,206.75999450683594,201.44000244140625,205.33999633789062,199.9600067138672,212.47000122070312,203.52999877929688,208.3699951171875,204.52999877929688,212.22000122070312,203.94000244140625,205.0,201.50999450683594,200.35000610351562,193.0500030517578,188.55999755859375,171.82000732421875,184.8000030517578,177.7100067138672,180.6300048828125,176.33999633789062,182.99000549316406,177.52999877929688,188.92999267578125,180.5,186.0,182.7100067138672,187.7899932861328,177.0800018310547,176.2100067138672,172.25999450683594,182.3800048828125,172.69000244140625,184.92999267578125,172.6199951171875,185.0,179.42999267578125,186.88999938964844,183.05999755859375,197.38999938964844,187.5,199.8000030517578,192.24000549316406,201.67999267578125,197.3000030517578,200.75999450683594,194.3699951171875,208.1699981689453,200.66000366210938,207.77999877929688,201.60000610351562,209.6300048828125,203.32000732421875,212.67999267578125,208.2899932861328,209.42999267578125,203.4499969482422,210.57000732421875,205.22000122070312,220.10000610351562,206.00999450683594,214.80999755859375,209.49000549316406,211.86000061035156,202.8000030517578,208.6300048828125,201.02000427246094,206.02999877929688,199.10000610351562,200.97000122070312,192.42999267578125,197.6300048828125,191.64999389648438,210.1699981689453,202.4600067138672,209.5399932861328,204.7100067138672,215.35000610351562,203.52999877929688,219.13999938964844,213.27000427246094,220.5500030517578,216.33999633789062,222.8300018310547,218.36000061035156,220.57000732421875,217.10000610351562,229.5800018310547,219.5399932861328,233.74000549316406,225.00999450683594,5.680071947596963
ARE,126.12000274658203,121.94000244140625,123.52999877929688,118.4800033569336,122.19000244140625,119.7300033569336,124.41999816894531,121.58999633789062,123.0,116.94999694824219,117.94999694824219,115.87999725341797,119.94000244140625,114.94999694824219,122.08000183105469,118.5199966430664,119.7699966430664,116.72000122070312,123.43000030517578,120.37000274658203,124.9800033569336,123.0,125.68000030517578,122.91999816894531,126.79000091552734,123.33999633789062,125.12999725341797,122.1500015258789,124.94000244140625,123.18000030517578,124.73999786376953,122.63999938964844,124.51000213623047,121.9800033569336,124.95999908447266,122.88999938964844,124.83999633789062,121.4000015258789,121.63999938964844,118.55999755859375,121.13999938964844,117.6500015258789,123.61000061035156,118.54000091552734,123.87999725341797,120.97000122070312,125.88999938964844,122.1500015258789,125.19000244140625,123.30000305175781,124.91000366210938,122.37999725341797,125.37000274658203,123.43000030517578,125.04000091552734,119.83000183105469,121.2300033569336,119.43000030517578,123.30000305175781,120.12999725341797,124.61000061035156,122.19000244140625,124.79000091552734,121.66000366210938,121.45999908447266,117.69999694824219,123.5,119.13999938964844,122.73999786376953,119.80000305175781,124.41000366210938,122.41999816894531,123.48999786376953,121.38999938964844,121.87000274658203,119.31999969482422,123.05000305175781,121.33000183105469,121.91999816894531,119.62000274658203,120.95999908447266,118.11000061035156,121.37999725341797,119.44000244140625,123.68000030517578,117.4000015258789,119.80000305175781,116.95999908447266,118.83000183105469,116.20999908447266,119.47000122070312,115.75,118.63999938964844,114.91999816894531,120.56999969482422,117.56999969482422,118.0999984741211,114.26000213623047,114.33999633789062,110.63999938964844,112.44000244140625,110.68000030517578,113.58000183105469,111.63999938964844,113.87000274658203,111.55999755859375,113.0,110.87999725341797,116.30000305175781,113.04000091552734,116.37000274658203,113.95999908447266,119.02999877929688,115.25,122.4800033569336,117.5,121.63999938964844,119.02999877929688,121.33999633789062,120.19000244140625,121.70999908447266,120.02999877929688,123.93000030517578,120.5,123.80000305175781,120.83000183105469,-1.7487293359543021
ALGN,327.9800109863281,314.55999755859375,326.489990234375,317.6700134277344,321.6300048828125,314.45001220703125,330.7099914550781,318.010009765625,327.0,312.0799865722656,319.5400085449219,307.3500061035156,311.30999755859375,300.8599853515625,311.9200134277344,301.8599853515625,309.8699951171875,304.30999755859375,310.04998779296875,303.7099914550781,314.54998779296875,309.510009765625,335.1499938964844,315.0,335.0799865722656,324.29998779296875,333.010009765625,325.0799865722656,324.44000244140625,314.1600036621094,324.6300048828125,312.4700012207031,330.79998779296875,316.6199951171875,342.20001220703125,331.4700012207031,343.2200012207031,331.7300109863281,341.57000732421875,334.6300048828125,346.4800109863281,337.7300109863281,348.1400146484375,341.7099914550781,355.8699951171875,346.0899963378906,357.8699951171875,345.0899963378906,357.9800109863281,351.5899963378906,356.4800109863281,351.07000732421875,363.2699890136719,352.3299865722656,362.2300109863281,351.05999755859375,355.2099914550781,348.1199951171875,326.54998779296875,309.0,326.30999755859375,316.7300109863281,326.510009765625,314.5199890136719,319.55999755859375,305.3999938964844,310.510009765625,302.3800048828125,304.29998779296875,297.8299865722656,314.25,306.260009765625,312.2900085449219,302.7699890136719,304.57000732421875,298.510009765625,308.3599853515625,302.4200134277344,303.6000061035156,291.7900085449219,297.79998779296875,291.29998779296875,300.3699951171875,291.1000061035156,295.3399963378906,289.8699951171875,293.9700012207031,285.19000244140625,296.20001220703125,287.69000244140625,293.94000244140625,287.7300109863281,304.3599853515625,290.2200012207031,303.1000061035156,281.2900085449219,284.0199890136719,278.0400085449219,284.8900146484375,277.760009765625,286.9800109863281,279.8500061035156,287.05999755859375,281.8599853515625,283.3299865722656,273.4599914550781,298.6400146484375,282.2900085449219,302.67999267578125,296.0199890136719,306.8500061035156,301.4800109863281,308.6499938964844,301.9700012207031,311.739990234375,300.7300109863281,308.32000732421875,300.2900085449219,309.6600036621094,301.989990234375,311.7099914550781,301.8900146484375,328.989990234375,313.20001220703125,328.489990234375,317.7200012207031,-1.2071086136894342
ALLE,106.41000366210938,102.08000183105469,106.05999755859375,103.11000061035156,106.06999969482422,103.62000274658203,107.5199966430664,105.98999786376953,106.91999816894531,103.6500015258789,105.33999633789062,101.23999786376953,101.56999969482422,99.56999969482422,102.58999633789062,101.04000091552734,104.47000122070312,102.38999938964844,105.61000061035156,104.37000274658203,106.27999877929688,104.7300033569336,106.8499984741211,105.33999633789062,106.73999786376953,104.73999786376953,105.9800033569336,99.06999969482422,99.86000061035156,98.01000213623047,99.75,98.05000305175781,100.43000030517578,98.72000122070312,102.29000091552734,100.36000061035156,102.69999694824219,101.37000274658203,102.68000030517578,99.98999786376953,103.95999908447266,101.6500015258789,104.72000122070312,102.7699966430664,106.27999877929688,103.48999786376953,104.55000305175781,103.4000015258789,104.66999816894531,103.18000030517578,104.44999694824219,102.75,103.70999908447266,102.25,104.12000274658203,101.91999816894531,110.54000091552734,107.05999755859375,112.06999969482422,108.66000366210938,111.9000015258789,109.08000183105469,111.52999877929688,109.56999969482422,111.04000091552734,108.86000061035156,111.23999786376953,108.75,109.44999694824219,106.97000122070312,108.66999816894531,107.13999938964844,108.94000244140625,107.30999755859375,108.2699966430664,106.62999725341797,109.2300033569336,107.05999755859375,109.02999877929688,106.68000030517578,109.83999633789062,107.3499984741211,109.41999816894531,107.69999694824219,108.91999816894531,106.44999694824219,109.19000244140625,106.95999908447266,110.87999725341797,108.44000244140625,111.70999908447266,109.05999755859375,110.29000091552734,108.5,109.68000030517578,107.56999969482422,107.83999633789062,105.83999633789062,106.77999877929688,104.43000030517578,107.27999877929688,105.29000091552734,107.7699966430664,106.36000061035156,107.27999877929688,103.88999938964844,105.37000274658203,103.55000305175781,109.58999633789062,105.2300033569336,109.55000305175781,107.58000183105469,110.72000122070312,108.86000061035156,113.76000213623047,110.05999755859375,113.69000244140625,112.11000061035156,113.72000122070312,112.18000030517578,115.2300033569336,112.44999694824219,118.04000091552734,114.58999633789062,118.69000244140625,116.31999969482422,9.973626207810824
LNT,54.0099983215332,52.79999923706055,53.5099983215332,52.65999984741211,53.91999816894531,53.119998931884766,53.880001068115234,51.25,52.0,50.630001068115234,51.11000061035156,49.849998474121094,51.849998474121094,49.939998626708984,52.47999954223633,51.20000076293945,52.4900016784668,51.34000015258789,52.900001525878906,52.119998931884766,53.31999969482422,52.77000045776367,53.630001068115234,52.790000915527344,53.209999084472656,52.5,53.209999084472656,52.47999954223633,54.90999984741211,53.150001525878906,55.380001068115234,54.52000045776367,54.95000076293945,54.130001068115234,55.29999923706055,54.790000915527344,55.540000915527344,54.63999938964844,54.88999938964844,53.599998474121094,54.470001220703125,53.72999954223633,54.9900016784668,54.13999938964844,54.93000030517578,54.13999938964844,55.599998474121094,54.810001373291016,55.560001373291016,54.77000045776367,55.689998626708984,55.0099983215332,55.65999984741211,54.88999938964844,55.95000076293945,55.349998474121094,55.779998779296875,54.619998931884766,55.119998931884766,54.189998626708984,55.31999969482422,54.689998626708984,55.83000183105469,54.869998931884766,55.25,54.220001220703125,55.349998474121094,54.22999954223633,55.310001373291016,53.77000045776367,55.11000061035156,53.77000045776367,55.29999923706055,54.59000015258789,54.97999954223633,54.18000030517578,55.27000045776367,54.310001373291016,55.349998474121094,54.38999938964844,55.369998931884766,54.65999984741211,55.20000076293945,53.79999923706055,54.060001373291016,53.22999954223633,53.349998474121094,52.45000076293945,52.7400016784668,52.029998779296875,53.38999938964844,52.5099983215332,53.040000915527344,52.27000045776367,53.060001373291016,52.36000061035156,52.619998931884766,51.900001525878906,51.93000030517578,50.77000045776367,51.06999969482422,50.45000076293945,51.56999969482422,50.95000076293945,51.810001373291016,50.86000061035156,51.72999954223633,50.279998779296875,52.2400016784668,50.5099983215332,52.869998931884766,51.970001220703125,52.869998931884766,52.06999969482422,53.630001068115234,52.09000015258789,53.599998474121094,52.88999938964844,53.52000045776367,53.130001068115234,53.4900016784668,52.849998474121094,53.25,52.70000076293945,53.88999938964844,53.02000045776367,-0.6730241148907763
ALL,112.7300033569336,108.75,111.0199966430664,104.31999969482422,110.13999938964844,105.80000305175781,114.05999755859375,110.41999816894531,113.0199966430664,108.51000213623047,108.66999816894531,105.23999786376953,105.62000274658203,103.19999694824219,108.0,106.08999633789062,107.31999969482422,105.6500015258789,109.8499984741211,107.05000305175781,110.4000015258789,108.0,111.27999877929688,109.8499984741211,115.30999755859375,112.20999908447266,114.9800033569336,111.58999633789062,115.47000122070312,111.13999938964844,116.5999984741211,114.80000305175781,116.20999908447266,115.19999694824219,117.0,115.12999725341797,117.88999938964844,115.6500015258789,114.86000061035156,113.0,115.12000274658203,111.2699966430664,114.91000366210938,111.41999816894531,115.41999816894531,113.36000061035156,116.80999755859375,113.76000213623047,122.5,117.08999633789062,117.06999969482422,115.70999908447266,117.37000274658203,115.75,116.12000274658203,114.31999969482422,115.61000061035156,113.44000244140625,115.70999908447266,113.62000274658203,116.66999816894531,115.36000061035156,117.25,115.38999938964844,115.33000183105469,110.55999755859375,112.98999786376953,111.0199966430664,114.72000122070312,109.5,117.98999786376953,115.45999908447266,116.8499984741211,115.11000061035156,118.58000183105469,115.45999908447266,119.44000244140625,116.4800033569336,118.5,116.43000030517578,119.63999938964844,117.70999908447266,118.58999633789062,117.19999694824219,118.08999633789062,116.43000030517578,119.47000122070312,116.72000122070312,119.06999969482422,117.4800033569336,119.98999786376953,117.75,118.58000183105469,117.30000305175781,118.61000061035156,115.87000274658203,116.11000061035156,113.33999633789062,113.56999969482422,110.69999694824219,111.16000366210938,108.62999725341797,110.77999877929688,108.52999877929688,110.80000305175781,108.31999969482422,109.94999694824219,106.31999969482422,110.8499984741211,109.30000305175781,111.22000122070312,109.26000213623047,110.62000274658203,109.43000030517578,112.61000061035156,109.66000366210938,112.20999908447266,110.62999725341797,112.94999694824219,110.5,113.19000244140625,111.66000366210938,114.97000122070312,112.41000366210938,113.79000091552734,111.30999755859375,-0.6244397482340606
GOOGL,101.19000244140625,95.5,102.83999633789062,100.0999984741211,101.75,99.87000274658203,105.0999984741211,101.22000122070312,106.58999633789062,103.33000183105469,106.30000305175781,104.45999908447266,105.48999786376953,103.83999633789062,104.76000213623047,101.93000030517578,102.44999694824219,99.73999786376953,102.48999786376953,100.6500015258789,101.16000366210938,99.77999877929688,103.88999938964844,101.04000091552734,104.52999877929688,101.93000030517578,105.58000183105469,104.04000091552734,106.0999984741211,103.66000366210938,109.16999816894531,104.33000183105469,107.58999633789062,105.12000274658203,106.7300033569336,104.68000030517578,106.75,104.33999633789062,107.48999786376953,105.83999633789062,108.94000244140625,106.83999633789062,106.16000366210938,104.5199966430664,106.54000091552734,104.06999969482422,104.9800033569336,103.06999969482422,106.25,103.87000274658203,106.0,104.77999877929688,106.62999725341797,104.69999694824219,106.69000244140625,103.83999633789062,106.3499984741211,102.62999725341797,108.37000274658203,103.54000091552734,107.3499984741211,105.08999633789062,107.98999786376953,106.81999969482422,107.19999694824219,103.70999908447266,107.48999786376953,104.95999908447266,105.5999984741211,103.97000122070312,105.87999725341797,104.11000061035156,107.95999908447266,105.16000366210938,110.1500015258789,107.19000244140625,112.94000244140625,107.93000030517578,117.91999816894531,114.41000366210938,118.02999877929688,116.11000061035156,118.4800033569336,116.01000213623047,120.75,116.43000030517578,121.66999816894531,118.88999938964844,123.30999755859375,120.83000183105469,125.97000122070312,122.1500015258789,126.43000030517578,122.73999786376953,124.62999725341797,122.20999908447266,121.91000366210938,119.86000061035156,125.31999969482422,121.95999908447266,125.26000213623047,122.44999694824219,125.66000366210938,122.0,124.05999755859375,122.5,124.41999816894531,122.62000274658203,126.1500015258789,123.76000213623047,127.43000030517578,123.83999633789062,128.2899932861328,125.36000061035156,129.0399932861328,122.12000274658203,123.2300033569336,121.23999786376953,123.76000213623047,121.91000366210938,124.05000305175781,121.66000366210938,125.16000366210938,123.18000030517578,124.05000305175781,121.44999694824219,23.27551689110081
